Price,Locality,Condition,Text,Transmission,Fuel
7600.0,Sliema,Used - like new,"Fiat 500 Very good condition 80 mil  2013 years  New tires 1,2 petrol  Manual ",Manual,Petrol
2500.0,Għaxaq,Used - Fair,Hyundai getz Hyundai getz 11 petrol new water pump new wheel bearing new ac condenser license 117€ good car 77261132 See less,Manual,Petrol
6800.0,Żebbuġ,Used - Fair,Mazda Demio 2012 Mazda Demio✔️  2012 Model ✴️ 13hp Petrol ⛽️  Automatic ✅️✅️ Japan import  Full Extras  Only 75000 Miles  Mobile 📱 99497951 See less,Automatic,Petrol
5750.0,Sliema,Used - like new,CITROEN C1 AUTOMATIC 2014 Citroen C1  Automatic  1.0 Petrol 70500km electric windows  very cheap lisence AUG23 VERY VERY GOOD CONDITION AND SO CLEAN CAR  Incredible fuel economy  Engine condition is perfect   Im selling because im going back to my country See less,Automatic,Electric
15800.0,Swieqi,Used - Fair,2017 Dacia duster 4x4 diesel Dacia Duster Suv 4x4 diesel 1500 - euro 6 full accessory camera back as new from showroom. Mileage 9000 all on the highway. Immaculate! White and aerodynamic luggage rack. Year March 2017. Buy Kinds Malta. Tax eu 160  See less,Manual,Diesel
5300.0,San Pawl il-Baħar,Used - Fair,Nissan March Automatic 1.2 Nissan March Automatic yr 2011 Full extras. ,Automatic,Unknown
2500.0,Qormi,Used - Fair,Toyota starlet Toyota  starlet  1.5 diesel  turbo  power steering  air condition electric windows  central lock every thing works as it should  very economical  cheap  license See less,Manual,Electric
19500.0,Marsaskala,Used - Fair,Opel Mokka 2018 Mint condition Automatic Diesel  Only 35k kilometers Locally bought ,Automatic,Diesel
19000.0,Birkirkara,Used - like new,"MG - MGB 1978 MGB in perfect condition. Convertible 2 door manual, petrol.  ",Manual,Petrol
12800.0,San Ġwann,Used - like new,"VW Polo 6c AllStar Edition *46000KM* Negotiable VW Polo 6C AllStar Edition 2016/17 Japan import with Jevic with only 46000KM(29000Miles) in Sunset red metallic. I'm the first owner in Malta. 1 year license included (180€ license). BlueMotion TSI 1.2 Petrol DSG automatic 7 speed gearbox, extremely economical in fuel consumption. Full Extras including VW LED Xenon vision all round, Corner assist, ABS, Traction Control, TPC, Climate Control AC, Pedestrian/Collision assist, Bi-Directional fog lamps, Parking assist with camera, original 16"" BBS rims with new Bridgestone tyres, 2 key fobs, electric windows, central lock, auto lights/wipers, foldable/electric mirrors, headlight washers, Power Steering with Multifunction buttons, Start/Stop, AllStar door sill, VW factory sports aluminium pedals, 2 tone interior, LED footwell lights, Center Arm Rest, Infotainment and much more. No marks, dents or scratches, both exterior and interior in like new condition and drives like new. Spent good money in maintenance and car care. Serviced only by Continental Cars (with papers), needs nothing for the next 10000KM. No part exchange, regretfully selling since I ordered a new bigger family car and can't afford keeping both cars. More than 1Yr Warranty remaining. Price is negotiable. Please message for more information/viewing. Thanks See less",Manual,Unknown
8500.0,Marsaskala,Used - Fair,"Smart grandstyle convertable All black, 2014 Cheap license  Grandstyle model convertable Just freshly sprayed calibers Also restored wheels drums and sprayed Low mileage,  Black glossy wheels Led running lights,  Leather seats Pioneer touch screen with Bluetooth, and microphone  77775960 See less",Manual,Unknown
9500.0,Mosta,Used - Fair,Bmw 320d automatic 2009 model Full extras In mint condition Part exchange accepted Mob 77138907,Automatic,Unknown
9000.0,Attard,Used - Good,Honda crz Honda crz in really good condition and lots of factory extras the price is for fast sell license paid yesterday so it has a full year left  it only €260 See less,Manual,Unknown
5000.0,Ta' Xbiex,Used - Good,2009 Mercedes A160 Avantgarde 2009 In good condition. Automatic. Sunroof needs to be repaired left side mirror is not closing automatically 50.000 km Licence expires March 2024 See less,Automatic,Unknown
3100.0,Birkirkara,Used - Fair,Vw polo Full extras inc sunroof and heated seats 12 petrol engine manual gearbox License fixed 117 annually Low km only 109km Vrt every 2 years May consider part exchange Asking price €3100 See less,Manual,Petrol
4950.0,Iklin,Used - Fair,Fiat 500c Fiat  500c Fullextras Aircondition Manual transmision Licence paid Call 79981572  Car has roof not working but no water leaks See less,Manual,Unknown
1575.0,Ħamrun,Used - Good,Peugeot 307 With a small investment.  Call on 77949254  Message for more information.  ,Manual,Unknown
3500.0,Birkirkara,Used - like new,Ford Fiesta 117e License 30k Kms Only !! Perfect Condition Manual Petrol 117e license 2006 30k kms Just serviced  1 owner from new Caromotors psaila str bkara Call 99030870  See less,Manual,Petrol
3400.0,Mosta,Used - Fair,Nissan march k12 manual In excellent condition 148k km call on 79213752 ,Manual,Unknown
7000.0,Żabbar,Used - Good,Nissan juke Nissan juke  Year 2011 Sena licenzja imhalsa  Full extras  Manual Gearbox  15 dci Good condition  Good price  P/E  consideration  7000 Negotiable  99462491 See less,Manual,Unknown
3950.0,Luqa,Used - Fair,2008 Toyota ractis Toyota RACTIS 2008 ( BARGAIN )   1 Owner ( JAPAN IMPORT )   FULL EXTRAS   PRICED TO SELL  Mobile : 79450124 See less,Manual,Unknown
2500.0,Swieqi,Used - Good,Good Good  condition  2008 ,Manual,Unknown
4200.0,Marsaskala,Used - Good,Toyota Auris Diesel Toyota Auris 2008 Diesel Manual License paid till November 2023 P/e considered ,Manual,Diesel
6700.0,Pietà,Used - like new,Gold Car is garaged with no plates …   ,Manual,Unknown
4500.0,Żurrieq,Used - Good,"Nissan Leaf Zeo Nissan leaf zeo 2011, electric car, need to replace or repair the main battery pack price negotiable  79934721 See less",Manual,Electric
3500.0,Birgu,Used - Fair,"Renault scenic 2010, 7 seater Renault scenic 2010, 7 seater. Diesel ",Manual,Diesel
1200.0,Żejtun,Used - Fair,Toyota tercel petrol 13 licenzja imhalsa Min jibat jew icempel 99678983 jew voicemail pls  grazzi ,Manual,Petrol
1500.0,Żejtun,Used - Fair,"Hyundai Coupe 1996 Hyundai Coupe 1996 20 petrol 105,000 kms Full extras Leather seats Ta Malta Spray needs polish No rust or dents See less",Manual,Petrol
6900.0,Santa Venera,Used - Fair,2016 Htundai i10 Hyundai i10 manual year 2016 have air condition power steering electric windows central lock Call 99490702 See less,Manual,Electric
9500.0,Sliema,Used - like new,"2017 MINI mini Mini Convertible Registered 2017 Petrol 1.6L Engine, 100 HP Kilometers: 40k mls. Only one owner. Car always garaged. Mint Condition as you can see in the pictures. Interior, exterior and engine in immaculate condition. Mechanical revision every year and oil change every 6 months. All documents originals and in perfect condition.  Pristine Condition Car.  Reason to sell: Foreign owner leaving the island.  Best Mini Convertible in Malta.  This car, in this condition sales for 12k to 15k.  Price to sell fast: 9,5k eur.  Call Owner 9900 5592 See less",Manual,Petrol
2000.0,San Ġwann,Used - Good,Call me 99615291 I want to sell the car on this date 3/1/2023 Any information you can call me 99615291 ,Manual,Unknown
4750.0,Siġġiewi,Used - Fair,"2010 Mazda demio Mazda Demio 2010 170k kilometers Petrol, economical Automatic gearbox Alloy wheels Recently serviced AC Full electric windows Electric folding mirrors 1 owner since Japan import Perfect working condition Only selling it because I bought a larger car See less",Automatic,Electric
5500.0,Qormi,Used - Fair,Peugeot partner Full extras Ta malta 1 careful owner 2 sliding  doors CONTACT 77242525 ,Manual,Unknown
2200.0,Msida,Used - Good,"Opel astra . Isuzu 2 owner , licence and vrt will be done this week . Ta malta . Very  very good condition , come to see to appreciate the car . Pm for more info See less",Manual,Unknown
4000.0,Msida,Used - Fair,Alfa sud sprint1977 For restoration call on 99446987 ,Manual,Unknown
5100.0,Qormi,Used - Fair,Honda fit 2010 133 km Licencedpaid toll next April service done ,Manual,Unknown
3000.0,Mosta,Used - Good,"Renault Scenic 16cc 2006 63,000 km Petrol Automatic Good condition  VRT done in March 2023 ",Automatic,Petrol
9950.0,Valletta,Used - Fair,2007 BMW e93 Ta- Malta: Bronze BMW convertible extremely low mileage (below 51K km).  A well serviced and well cared for. Immaculate condition. Garaged.   BMW e93 2.0I Mileage: 51K km  Model:320i Year:2007 Gearbox: Manual Fuel: Petrol License: €520 paid till May 24 (local)  Road tax paid till May 2023.  VRT passed 24.06.2021 with no comments. New battery installed in March 2021. Oil replaced December 2021.   Bonus:  • new air intake filter (unused in a box)  • deep cell car mats (perfect for absorbing dust)  • silver car cover from dust and sunlight  • electric tire pump • leather care See less,Manual,Electric
9000.0,Qrendi,Used - like new,"Citroen C3 2017 Citroen C3 2017 in perfect condition petrol 3 cylinder 1.2 l, 26,700 km, road tax €160 till February 2023 already payed. See less",Manual,Unknown
13500.0,Żebbuġ,Used - like new,Vw Scirocco 2011 2011 vw scirocco 2.0tdi  Stage 1 remap- 200bhp (with some hidden features) Recently installed light changing angel eyes Very taken care of Has some extra features See less,Manual,Unknown
2850.0,Msida,Used - Good,"Daihatsu terios full extras , low licence Daihatsu terios  1997 model 1.3 petrol Manual transmission In very good condition Full extras Licence paid till march 2023 Cheap license (€117 per year) Call on 79924279 See less",Manual,Petrol
2000.0,Mġarr,Used - Fair,1997 Nissan almera With GA1.4de engine Start and go. ,Manual,Unknown
6000.0,Bormla,Used - Fair,"2002 Hyundai coupe fx ii HYUNDAI COUPE 2.0L ( ta Malta ) 2002 model  Selling my beloved Coupe in mint condition, full extras, full red leather, very well kept and always garaged. Always driven as a Sunday car, has barely 25,000kms as it's rarely being used, sometimes once a month. Cheap license - 285e fixed, next due is August 2023 & next VRT due 2024. Full service history & some receipts of purchased items. Apart from being full factory extras with A/C & manual gearbox, car is equipped with the following -   - Personalised number plates ( TXX stands for Tiburon 20 ) - Lenso Raiden 17 inch wheels with Toyo R1R 235/45 17 tyres - Red front/rear leather seats + door cards bought from England from Hyundai Coupe 2006 model - Twin 5-way Pioneer speakers - 500w Pioneer amplifier - 7-inch Philips colour LED touch screen cd stereo & dvd player - Vogtland high-quality German lowering springs - Original 17-inch factory wheels + tyres in mint condition - Original factory front/rear seats in mint condition - Original factory front/rear springs - Red leather manual pouch See less",Manual,Unknown
10000.0,Luqa,Used - Good,"2016/17 Mazda Demio Sky Active Automatic New battery - bought in April 2023 Side Sensors  Reverse camera Grey body  Bluetooth  Serviced-April 2023 70,000 km  License 130 Eu See less",Automatic,Unknown
5600.0,Qormi,Used - Good,Car Bmw 320d in good condition 3 onwers Mob number 79520521 ,Manual,Unknown
4500.0,Naxxar,Used - Fair,Vitz 2005 LPG Toyota Vitz 2005  1.0 automatic Converted to lpg Very economical Serviced regularly Price negotiable  79311289 See less,Automatic,Unknown
7000.0,Żebbuġ,Used - like new,"2004 BMW 5 series msport 30 diesel with automatic gearbox BMW 5 SERIES  MSPORT 30 DIESEL  WITH AUTOMATIC  GEARBOX  WITH FULLY LOADED EXTRAS INCLUDE MEMORY SEATS HEATED SEATS WITH LEATHER SEATS  WITH FULL SERVICE DONE 2-7-2022  MESSAGE ONLY IF YOU VERY INTERESTED OF BMW 5 SERIES MESSAGI NACCETA BISS JEKK VERA INTERSATI FUQ BMW 5 SERIES WITH MILEAGE((135,930 MILES))))  (((PRICE 7,000 EURO))) BODY, INTERIOR ,IN DRIVING VERY PERFECT  EVERTHING WORKS PERFECT START AND DRIVE ((((((((((( 5 door with 5 SEATER )))))))))) ENGINE 30 DIESEL  ghall bejgh ((((((((YEAR 2004))))))) AUTOMATIC  GEARBOX (( FULLY LOADED EXTRAS INCLUDE MEMORY SEATS HEATED SEATS WITH LEATHER SEATS AND WITH ,AIR CONDITION ,POWER STEERING,ELECTRIC WINDOWS, CENTRALOCK))) IN VERY GOOD CONDITION FOR VIEWING PLS I SEND THE MESSAGE FACEBOOK AND I TAKE  ADDRESS ETC CONTACT 79335178,77585213 MORE CARS FIND US FACEBOOK PAGE OWEN AUTO DEALER MALTA See less",Automatic,Electric
5500.0,Birkirkara,Used - Fair,Peugeot 405 Srdt Mi16 Replica Peugeot 405 srdt Mi16 replica with full Mi16 kit and rear disc conversion very clean car no rust head turner car classic car no time wasters...always with the intention to convert to Mi16 but sadly no time for it..parts alone fitted to the car are very rare and expensive to get a real entusiast will know..car is always garaged and freshly serviced 1989 phase 1 model See less,Manual,Unknown
28000.0,Żabbar,Used - like new,One Of A Kind Subaru Impreza Wrx 2004 P/e Considered One Of A Kind Subaru Impreza Wrx 2004 Always Garaged P/e Considered ,Manual,Unknown
6200.0,Żabbar,Used - Good,Suzuki Swift 2011 model - 91miles/149km - Ac - automatic - used as a daily car due to high miles per gallon   Contact - 99718849 No time wasters! See less,Automatic,Unknown
1500.0,Msida,Used - Good,Renault scenic opportunity I’m leaving Malta next week . Car in very good condition . License paid till October 23 . ,Manual,Unknown
5000.0,Qormi,Used - Good,"Classic Car Mercedes W123 passed as classic with only 56,000 km petrol engine and automatic in good condition ",Automatic,Petrol
14500.0,Santa Venera,Used - like new,AutoGama Best Quality Mob : 99454154 VW POLO TSI BLUEMOTION Year 2016/17 Only 22k Km Like New AutoGama Best Quality Used Cars Mob : 99454154 Make : VW POLO TSI 🇯🇵  Model : POLO TSI BLUEMOTION  Engine : 1200cc Year : 2016/17 Km : 22k km Only Color : White Transmission : Auto Full : Petrol  Import : Japan🇯🇵 Condition : Like New  Full extras  Two keys Two Year Warranty Engine and Gearbox and Free Services Price : 14500 See less,Manual,Petrol
1346.0,Mosta,Used - Fair,mercedes 124 for parts mercedes 124 station wagon for parts ,Manual,Unknown
11111.0,Safi,Used - Fair,"Lifter 99990335 lifting service it goes up to 5 storeys   It can lift furniture,  sacks, aluminum,glass,Appliances,wood and much more   Call on: 99990335 / 79264298 See less",Manual,Unknown
1234.0,Qormi,Used - Fair,Opel corsa b parts Opel corsa B parts for sale ,Manual,Unknown
4000.0,San Pawl il-Baħar,Used - Good,"2006 Volkswagen passat Sell Volkswagen Passat B6, year 2006, 2.0 TDI, manual gearbox 6 shift +R, in very good condition, seats black leather, +100 km,Rims and tyres in very good condition, VRT and License paid till September 2023 Price 4000€ Contact in messenger See less",Manual,Unknown
28000.0,Mosta,Used - Fair,"2017 Audi q5 Impeccable car, right hand drive, very well maintained, all services at Audi. Jan 2017 - Petrol - SLine - leather seats - electric seat - panoramic roof that can be opened 2.0 FSI (230) Quattro SE 5dr. Car needs to be registered in Malta. See less",Manual,Electric
4000.0,Għargħur,Used - Good,"Mini Cooper Parklane 2006 Mini Cooper Park lane. -Special limited edition -New tyres, new suspension and other wear and tear replacements -Vrt passed - UK import - 1 UK owner - 2 malta  -Manual - Leather bucket seat front/back -Leather Trim -Leather Steering Wheel  -Automatic Air Con / Climate Control -Electric Windows -16-inch alloy wheels -Miles- 70,000  - FULL EXTRAS  -Parking sensors -Aluminium pedals -Chrome fuel cap -Velour and rubber original carpets -Original spare wheel kit and tyre See less",Automatic,Electric
2800.0,Żebbuġ,Used - like new,"1999 Toyota starlet TOYOTA STARLET WITH AUTOMATIC  GEARBOX (((( ENGINE 15 DIESEL))  WITH AIR CONDITION AND WITH POWER STERING     PRICE 2,800 EURO   ))) ((((((LICENSIE ONLY 214 EURO FIXED FOREVER ))))))) 5 DOOR ((EXTRAS WITH  AIR CONDITION  AND WITH POWER STERING , ONLY )))  WITH JAPAN IMPORT YEAR 1999 EVERTHING WORKS PERFECT  ((((((((((( 5 door with 4 SEATER ))))))))))  ghall bejgh  MILEAGE((196,962 KM)) REGISTRADE IN MALTA IN 23-8-2002 IN VERY GOOD CONDITION FOR VIEWING PLS I SEND THE MESSAGE FACEBOOK AND I TAKE  ADDRESS ETC CONTACT 79335178,77585213 MORE CARS FIND US FACEBOOK PAGE OWEN AUTO DEALER MALTA.  See less",Automatic,Diesel
4000.0,San Ġwann,Used - Good,Ford Focus Ford Focus  2008 model 16 Diesel  Manual Full extras Station wagon  Like the one in the photo Car is still in good condition  Privat message for more information  Price negotiable. See less,Manual,Diesel
5200.0,Ħamrun,Used - Fair,Nissan Micra Immaculate Condition!! Full Extras!! 2011!! Engine 1.2L Petrol!! Manual!! Licence 339eur!! 96k KM!! For more info call on 79498860!! See less,Manual,Petrol
4000.0,Tarxien,Used - Good,Mini Cooper R50 - Low License Diesel Engine Mini Cooper R50 Full Extras inc AC Local Car = Cheap License Everything works fine.  Start & Go without any issues.  1 Year License Paid Until February 2024. See less,Manual,Diesel
